Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT2.sam
AT5G46013	1
AT5G46020	1797.83
AT5G46025	0
AT5G46030	820
AT5G46040	0
AT5G46050	109
AT5G46060	1.50
AT5G46070	400
AT5G46080	75.50
AT5G46090	33
AT5G46100	30
AT5G46105	0.50
AT5G46110	37389.16
AT5G46115	6
AT5G46130	5
AT5G46140	10
AT5G46150	308
AT5G46160	461
AT5G46170	489
AT5G46180	491.50
AT5G46190	375
AT5G46200	0
AT5G46210	1278
AT5G46220	67
AT5G46230	235
AT5G46240	152.50
AT5G46250	2948.00
AT5G46260	186.50
AT5G46270	405.50
AT5G46280	269
AT5G46290	4121
AT5G46295	2
AT5G46300	0
AT5G46310	0
AT5G46315	0
AT5G46320	0
AT5G46325	0
AT5G46330	317.50
AT5G46340	381
AT5G46350	37
AT5G46360	0
AT5G46370	0
AT5G46380	0
AT5G46390	669.50
AT5G46400	133.50
AT5G46410	299
AT5G46417	0
AT5G46420	1597
AT5G46430	3744.50
AT5G46440	25.50
AT5G46450	521
AT5G46460	17
AT5G46470	860
AT5G46490	583
AT5G46500	49
AT5G46510	506.25
AT5G46520	291.50
AT5G46530	74
AT5G46540	0
AT5G46550	234.50
AT5G46560	299.50
AT5G46570	354.50
AT5G46580	1977
AT5G46590	14
AT5G46595	0
AT5G46600	42
AT5G46610	3
AT5G46620	220
AT5G46630	1476.50
AT5G46640	56
AT5G46650	0
AT5G46660	1
AT5G46670	2
AT5G46680	32
AT5G46690	378
AT5G46700	229
AT5G46710	111
AT5G46720	44
AT5G46730	161
AT5G46740	169
AT5G46750	848.50
AT5G46760	1495
AT5G46770	2
AT5G46780	376
AT5G46790	811
AT5G46795	0
AT5G46800	3839.50
AT5G46810	0
AT5G46820	0
AT5G46830	18
AT5G46840	356.50
AT5G46845	3
AT5G46850	136
AT5G46860	808
AT5G46870	68
AT5G46871	20.33
AT5G46873	0
AT5G46874	0.33
AT5G46877	0
AT5G46880	137
AT5G46890	0
AT5G46900	0
AT5G46910	165
AT5G46915	20
AT5G46920	101
AT5G46930	0
AT5G46940	0
AT5G46950	0
AT5G46960	1
AT5G46970	0
AT5G46980	0
AT5G46990	0
AT5G47000	1
AT5G47010	2016
AT5G47020	1025.83
AT5G47030	4194
AT5G47040	2230
AT5G47050	345
AT5G47060	202
AT5G47070	374
AT5G47075	0
AT5G47077	0
AT5G47080	285
AT5G47090	236
AT5G47100	260
AT5G47110	6855
AT5G47120	2028
AT5G47130	50.50
AT5G47140	424
AT5G47150	0
AT5G47160	6
AT5G47170	1
AT5G47175	0
AT5G47180	441
AT5G47190	6228.33
AT5G47200	1779.50
AT5G47210	10486.67
AT5G47220	737
AT5G47229	0
AT5G47230	133.50
AT5G47240	782
AT5G47250	124
AT5G47260	0
AT5G47280	0
AT5G47290	0
AT5G47300	0
AT5G47306	0
AT5G47310	695
AT5G47320	632.00
AT5G47330	57
AT5G47340	0.28
AT5G47350	3.28
AT5G47360	78
AT5G47370	286
AT5G47380	108
AT5G47390	431.50
AT5G47400	117
AT5G47420	410
AT5G47430	737
AT5G47435	1903.50
AT5G47440	53.50
AT5G47450	0
AT5G47455	169
AT5G47460	29
AT5G47470	0
AT5G47480	1020.00
AT5G47490	351.50
AT5G47500	782.50
AT5G47510	45
AT5G47520	172
AT5G47530	4
AT5G47540	851.83
AT5G47550	260
AT5G47560	2851.50
AT5G47570	3233
AT5G47580	132
AT5G47590	31
AT5G47600	9
AT5G47610	90.50
AT5G47620	1291.00
AT5G47630	289.50
AT5G47635	7.50
AT5G47640	1324.94
AT5G47650	352
AT5G47660	204
AT5G47670	10
AT5G47680	371
AT5G47690	1364.00
AT5G47700	6304.75
AT5G47710	278
AT5G47720	200
AT5G47730	485
AT5G47740	7
AT5G47750	757
AT5G47760	449
AT5G47770	1542
AT5G47780	1610.50
AT5G47790	296
AT5G47800	142.50
AT5G47810	161
AT5G47820	763
AT5G47830	181
AT5G47840	2956.75
AT5G47850	30
AT5G47860	882.17
AT5G47870	719.83
AT5G47880	962.50
AT5G47890	1716.00
AT5G47900	204
AT5G47910	3972
AT5G47920	4
AT5G47928	0
AT5G47930	3400.00
AT5G47940	93.50
AT5G47950	0
AT5G47960	49
AT5G47970	299.00
AT5G47980	0
AT5G47990	1
AT5G48000	0
AT5G48010	4
AT5G48020	803
AT5G48030	512
AT5G48040	58
AT5G48050	4
AT5G48060	12
AT5G48070	0
AT5G48090	2
AT5G48100	0
AT5G48110	0
AT5G48120	306.50
AT5G48130	0
AT5G48140	0
AT5G48150	795.50
AT5G48160	1458.50
AT5G48170	27
AT5G48175	2
AT5G48180	2038
AT5G48190	1
AT5G48200	0
AT5G48205	0
AT5G48210	0
AT5G48220	1490.50
AT5G48230	1678.50
AT5G48240	210.50
AT5G48250	590.50
AT5G48270	1
AT5G48280	0
AT5G48290	34
AT5G48300	8005.67
AT5G48310	61
AT5G48320	19
AT5G48330	259.50
AT5G48335	524.00
AT5G48340	187
AT5G48350	5
AT5G48360	492
AT5G48370	372.33
AT5G48375	0
AT5G48380	2274.67
AT5G48385	2052.17
AT5G48390	6
AT5G48400	22
AT5G48410	2
AT5G48412	763
AT5G48420	0
AT5G48430	0
AT5G48440	540
AT5G48450	291.50
AT5G48460	304.50
AT5G48465	0
AT5G48470	423
AT5G48480	580
AT5G48485	554
AT5G48490	192
AT5G48500	230
AT5G48510	0
AT5G48515	0
AT5G48520	293
AT5G48530	87
AT5G48540	299
AT5G48543	0
AT5G48545	542.50
AT5G48550	11
AT5G48560	54
AT5G48570	128
AT5G48575	0
AT5G48580	1352.33
AT5G48590	842.83
AT5G48595	0
AT5G48600	127
AT5G48605	0
AT5G48610	98
AT5G48620	1198.33
AT5G48630	339.50
AT5G48640	276.50
AT5G48650	28
AT5G48655	548.00
AT5G48657	165.33
AT5G48660	150.50
AT5G48670	16
AT5G48675	0
AT5G48680	213
AT5G48690	6
AT5G48700	3
AT5G48710	8
AT5G48720	91
AT5G48730	347.67
AT5G48740	16.67
AT5G48750	0
AT5G48760	1628
AT5G48770	58.50
AT5G48775	19.50
AT5G48780	5.50
AT5G48790	1466.00
AT5G48800	188.50
AT5G48810	4179.50
AT5G48820	50
AT5G48830	959.50
AT5G48835	0
AT5G48840	351.50
AT5G48850	135
AT5G48860	0
AT5G48870	459.33
AT5G48880	1548.83
AT5G48890	2
AT5G48900	439.50
AT5G48905	0
AT5G48910	366
AT5G48920	28
AT5G48930	3527
AT5G48940	4
AT5G48945	0
AT5G48950	9
AT5G48953	0
AT5G48960	778
AT5G48970	429
AT5G48980	5
AT5G48990	104
AT5G49000	71
AT5G49010	85.50
AT5G49015	206
AT5G49020	476
AT5G49030	2201.00
AT5G49040	0.50
AT5G49050	0
AT5G49060	187.50
AT5G49070	1
AT5G49100	630
AT5G49110	32
AT5G49120	31
AT5G49130	4
AT5G49138	4
AT5G49140	0
AT5G49150	17.50
AT5G49152	17.50
AT5G49160	612.50
AT5G49170	69
AT5G49180	0
AT5G49190	7
AT5G49200	0
AT5G49210	354
AT5G49215	427
AT5G49220	412
AT5G49230	303
AT5G49240	0
AT5G49250	0
AT5G49260	0
AT5G49270	1
AT5G49280	206
AT5G49290	34.58
AT5G49300	37
AT5G49310	4
AT5G49320	11.50
AT5G49330	245
AT5G49334	0
AT5G49340	0
AT5G49350	0.50
AT5G49360	2030
AT5G49370	14.50
AT5G49380	7.50
AT5G49390	38
AT5G49400	339
AT5G49410	75
AT5G49420	0
AT5G49430	266.50
AT5G49435	0
AT5G49440	2385
AT5G49448	54.33
AT5G49450	54.33
AT5G49460	1396
AT5G49470	358
AT5G49480	988
AT5G49490	0
AT5G49500	80.50
AT5G49510	710.00
AT5G49520	67.33
AT5G49525	3
AT5G49530	343
AT5G49540	705.50
AT5G49550	163
AT5G49555	790.50
AT5G49560	71.50
AT5G49570	568.50
AT5G49580	467.50
AT5G49590	0
AT5G49600	0
AT5G49610	137
AT5G49615	7
AT5G49620	0
AT5G49630	967
AT5G49640	427
AT5G49650	1129.00
AT5G49660	305.50
AT5G49665	155
AT5G49680	103.33
AT5G49690	3
AT5G49700	24
AT5G49710	257.50
AT5G49720	6944.50
AT5G49730	3035.98
AT5G49740	2664.10
AT5G49750	0.50
AT5G49760	2358.33
AT5G49770	0
AT5G49780	1.50
AT5G49800	79
AT5G49810	1634
AT5G49820	746.17
AT5G49830	1097
AT5G49840	390.83
AT5G49850	0
AT5G49860	0
AT5G49870	1
AT5G49880	201
AT5G49890	949
AT5G49900	362.50
AT5G49910	7781.17
AT5G49920	59.83
AT5G49930	246
AT5G49940	2307.50
AT5G49945	355.67
AT5G49950	243
AT5G49960	140
AT5G49970	1800.50
AT5G49980	1953.50
AT5G49990	224
AT5G50000	1134.50
AT5G50010	13.33
AT5G50011	13.33
AT5G50012	13.33
AT5G50020	490
AT5G50030	0
AT5G50040	0
AT5G50050	0
AT5G50060	3
AT5G50070	0
AT5G50080	0
AT5G50090	20
AT5G50100	383.50
AT5G50110	203.50
AT5G50115	0.50
AT5G50120	12
AT5G50130	76
AT5G50136	0
AT5G50140	3
AT5G50150	231
AT5G50160	615.50
AT5G50170	130.50
AT5G50175	2
AT5G50180	703
AT5G50190	0
AT5G50200	463.50
AT5G50210	699.50
AT5G50220	0
AT5G50230	234.50
AT5G50240	374
AT5G50250	1645.17
AT5G50260	7
AT5G50270	0
AT5G50280	422.50
AT5G50290	5
AT5G50300	0
AT5G50310	485.33
AT5G50320	488.50
AT5G50330	64
AT5G50335	96
AT5G50340	361
AT5G50345	0
AT5G50350	328
AT5G50360	0
AT5G50361	0
AT5G50370	389.50
AT5G50375	317
AT5G50380	497.50
AT5G50390	95
AT5G50400	396
AT5G50410	208.50
AT5G50420	466
AT5G50423	0
AT5G50430	420
AT5G50440	74
AT5G50450	424
AT5G50460	1369
AT5G50470	0
AT5G50480	0
AT5G50490	0
AT5G50500	0
AT5G50510	0
AT5G50520	396.49
AT5G50530	389.19
AT5G50540	43.16
AT5G50550	147.25
AT5G50560	7.00
AT5G50562	37.08
AT5G50565	198.17
AT5G50570	454.93
AT5G50580	251.79
AT5G50590	4.50
AT5G50600	0
AT5G50610	2.75
AT5G50620	0
AT5G50630	408.49
AT5G50640	289.19
AT5G50645	46.44
AT5G50650	128.50
AT5G50660	7.00
AT5G50665	103.76
AT5G50670	443.51
AT5G50680	245.19
AT5G50690	4.50
AT5G50700	0
AT5G50710	2.25
AT5G50717	0
AT5G50720	51
AT5G50740	457
AT5G50750	3
AT5G50760	3
AT5G50770	0
AT5G50780	143
AT5G50790	26
AT5G50800	40
AT5G50801	0
AT5G50805	0
AT5G50810	478.33
AT5G50820	15
AT5G50830	0.50
AT5G50840	145.50
AT5G50850	4200.67
AT5G50860	583
AT5G50870	762.50
AT5G50880	0
AT5G50890	81.50
AT5G50900	558.50
AT5G50910	0
AT5G50915	601.50
AT5G50920	19948.00
AT5G50930	51
AT5G50940	2
AT5G50950	3363
AT5G50960	788.50
AT5G50970	119
AT5G50990	58
AT5G50995	0
AT5G51000	0.50
AT5G51010	1640.25
AT5G51020	1331.42
AT5G51030	12
AT5G51040	828.00
AT5G51050	258
AT5G51055	0
AT5G51060	23
AT5G51070	3999.50
AT5G51080	43
AT5G51090	1
AT5G51100	783.50
AT5G51105	3.50
AT5G51110	6373.08
AT5G51120	1569.83
AT5G51130	78
AT5G51140	621.00
AT5G51150	435
AT5G51160	2.50
AT5G51170	81
AT5G51174	6
AT5G51180	558
AT5G51190	79
AT5G51195	0
AT5G51200	649
AT5G51210	2
AT5G51220	271.50
AT5G51230	558.00
AT5G51250	1
AT5G51260	139.50
AT5G51270	2
AT5G51280	485
AT5G51290	377.50
AT5G51300	1059
AT5G51310	18
AT5G51330	5
AT5G51340	415.50
AT5G51350	143.50
AT5G51360	0
AT5G51370	88
AT5G51380	94.50
AT5G51390	40.50
AT5G51400	1178
AT5G51410	533.50
AT5G51420	0
AT5G51430	857.50
AT5G51440	33
AT5G51450	319.50
AT5G51451	14.50
AT5G51460	557
AT5G51470	6
AT5G51480	9
AT5G51490	0
AT5G51500	0
AT5G51510	372.50
AT5G51520	0
AT5G51530	15
AT5G51540	78
AT5G51545	1093.50
AT5G51550	3669
AT5G51560	580.50
AT5G51570	1024.83
AT5G51580	32
AT5G51590	78
AT5G51600	97
AT5G51610	0
AT5G51620	316.50
AT5G51630	125
AT5G51640	263
AT5G51650	0
AT5G51660	483
AT5G51670	149
AT5G51680	130.33
AT5G51690	317.33
AT5G51700	235
AT5G51710	258.50
AT5G51720	718.50
AT5G51730	215
AT5G51740	201
AT5G51750	511.50
AT5G51760	0
AT5G51770	514
AT5G51780	3
AT5G51790	41
AT5G51795	55
AT5G51800	0
AT5G51810	6
AT5G51812	0
AT5G51820	4801.25
AT5G51830	497
AT5G51840	177
AT5G51845	0
AT5G51850	32
AT5G51860	0
AT5G51870	0
AT5G51880	530
AT5G51890	228
AT5G51900	0
AT5G51910	78
AT5G51920	12
AT5G51930	0
AT5G51940	526
AT5G51950	23
AT5G51960	412
AT5G51970	4547
AT5G51980	669
AT5G51990	3
AT5G52000	0
AT5G52010	603
AT5G52020	16
AT5G52030	537.50
AT5G52040	1475.50
AT5G52050	362
AT5G52060	1696.50
AT5G52070	79
AT5G52080	0
AT5G52090	0
AT5G52100	793.50
AT5G52110	622.50
AT5G52120	115
AT5G52130	0
AT5G52140	0.50
AT5G52150	0
AT5G52160	0.50
AT5G52170	6
AT5G52180	329.50
AT5G52190	603
AT5G52200	499.50
AT5G52210	351.50
AT5G52220	44.50
AT5G52230	85
AT5G52240	1774.50
AT5G52250	79
AT5G52260	0
AT5G52270	4
AT5G52280	187
AT5G52290	6
AT5G52300	5
AT5G52310	1539.50
AT5G52320	837.67
AT5G52330	0
AT5G52340	17.00
AT5G52350	1
AT5G52355	0
AT5G52360	0
AT5G52370	496.50
AT5G52380	108
AT5G52390	56.50
AT5G52400	3
AT5G52410	158
AT5G52420	627.50
AT5G52430	360
AT5G52440	2090.50
AT5G52450	862
AT5G52460	0
AT5G52470	3017.58
AT5G52471	16
AT5G52480	0.33
AT5G52490	0.50
AT5G52495	0
AT5G52500	0
AT5G52510	868
AT5G52520	1314.50
AT5G52530	1169.00
AT5G52540	2777
AT5G52545	45
AT5G52547	41
AT5G52550	187.72
AT5G52552	187.72
AT5G52560	718.50
AT5G52570	129.50
AT5G52580	789.83
AT5G52600	16
AT5G52605	0
AT5G52610	0
AT5G52620	0
AT5G52630	51
AT5G52640	167
AT5G52650	4381.75
AT5G52660	194.50
AT5G52670	0
AT5G52680	0
AT5G52690	0
AT5G52700	0
AT5G52710	2.50
AT5G52720	6
AT5G52730	7
AT5G52740	52
AT5G52750	526.50
AT5G52760	355
AT5G52770	8
AT5G52780	1389
AT5G52790	5
AT5G52797	0
AT5G52800	15.50
AT5G52810	584.50
AT5G52815	0
AT5G52820	551.50
AT5G52830	47
AT5G52840	3581
AT5G52850	82
AT5G52860	89
AT5G52870	193.17
AT5G52880	155
AT5G52882	993
AT5G52890	73
AT5G52900	269.50
AT5G52901	0
AT5G52910	97
AT5G52920	2306.50
AT5G52930	22
AT5G52940	22
AT5G52950	58
AT5G52960	1238.50
AT5G52965	0
AT5G52970	1738.50
AT5G52975	2
AT5G52980	236.50
AT5G52990	38
AT5G53000	516
AT5G53010	190
AT5G53020	176
AT5G53030	63
AT5G53040	0
AT5G53045	294
AT5G53048	250
AT5G53050	597.50
AT5G53060	270.50
AT5G53070	209.50
AT5G53080	101
AT5G53090	54
AT5G53100	1
AT5G53110	50
AT5G53120	517.75
AT5G53130	1052.50
AT5G53140	3300.50
AT5G53144	5
AT5G53150	227
AT5G53160	1803
AT5G53170	2909.50
AT5G53180	538
AT5G53190	0
AT5G53200	40
AT5G53205	0
AT5G53210	115
AT5G53220	56.10
AT5G53230	1
AT5G53240	0
AT5G53250	5
AT5G53260	0
AT5G53270	0
AT5G53280	318.50
AT5G53290	45
AT5G53300	7510.25
AT5G53310	699
AT5G53320	39.50
AT5G53330	588.50
AT5G53340	240.50
AT5G53350	2700.17
AT5G53360	193.17
AT5G53370	3390.07
AT5G53380	0
AT5G53390	8
AT5G53400	484.50
AT5G53410	0
AT5G53420	805
AT5G53430	148
AT5G53440	610.50
AT5G53450	4081.70
AT5G53451	0
AT5G53460	5917.17
AT5G53470	388.50
AT5G53480	2661.22
AT5G53486	121.00
AT5G53487	0
AT5G53490	4072
AT5G53500	968.17
AT5G53510	0
AT5G53520	0.33
AT5G53530	605.50
AT5G53540	596.50
AT5G53550	1032
AT5G53560	2542.50
AT5G53570	710.50
AT5G53580	1370
AT5G53588	42.33
AT5G53590	42.33
AT5G53592	12
AT5G53600	0
AT5G53610	0
AT5G53620	571.50
AT5G53635	0
AT5G53640	3
AT5G53650	459
AT5G53660	10
AT5G53670	0
AT5G53680	0
AT5G53690	0
AT5G53700	0
AT5G53710	0
AT5G53720	0
AT5G53730	92
AT5G53740	30.33
AT5G53742	2
AT5G53750	358
AT5G53760	234
AT5G53770	220
AT5G53780	0
AT5G53790	0
AT5G53800	237
AT5G53810	15.50
AT5G53820	3
AT5G53830	48
AT5G53840	0
AT5G53850	1554.50
AT5G53860	1663.50
AT5G53870	45
AT5G53880	1601.50
AT5G53890	256
AT5G53895	6.50
AT5G53900	337
AT5G53902	14.50
AT5G53905	14.50
AT5G53910	0
AT5G53920	113.50
AT5G53930	75
AT5G53940	682
AT5G53950	14
AT5G53960	0
AT5G53970	691.50
AT5G53980	13
AT5G53990	0
AT5G54000	0
AT5G54010	0
AT5G54020	4
AT5G54030	3
AT5G54040	0
AT5G54050	0
AT5G54060	134
AT5G54062	0
AT5G54067	4
AT5G54070	34.50
AT5G54075	34.50
AT5G54080	401.50
AT5G54090	158
AT5G54095	6
AT5G54100	215.50
AT5G54110	688.50
AT5G54130	440
AT5G54140	114
AT5G54145	206
AT5G54148	26
AT5G54150	0
AT5G54160	2131
AT5G54165	28
AT5G54170	1054.75
AT5G54180	589
AT5G54190	15
AT5G54200	220
AT5G54210	0
AT5G54215	0
AT5G54220	0
AT5G54225	4
AT5G54230	1
AT5G54240	19
AT5G54250	1420.50
AT5G54260	103.50
AT5G54270	44758.11
AT5G54280	2131.00
AT5G54290	2021.50
AT5G54300	255
AT5G54310	1488.50
AT5G54320	0
AT5G54330	0
AT5G54340	0
AT5G54350	0
AT5G54360	0
AT5G54365	0
AT5G54370	0
AT5G54375	0
AT5G54380	1654
AT5G54390	2482.25
AT5G54400	8
AT5G54410	0
AT5G54420	0
AT5G54430	1186.50
AT5G54440	811
AT5G54450	2
AT5G54460	0
AT5G54470	38.50
AT5G54480	0
AT5G54490	110.50
AT5G54500	2485.50
AT5G54510	310.50
AT5G54520	65
AT5G54530	77
AT5G54531	0
AT5G54540	2552.50
AT5G54550	0
AT5G54560	0
AT5G54569	26
AT5G54570	33
AT5G54580	546
AT5G54585	133
AT5G54590	204
AT5G54600	10618.33
AT5G54610	944
AT5G54620	2
AT5G54630	554
AT5G54640	747.67
AT5G54650	205.50
AT5G54660	264.50
AT5G54670	107
AT5G54680	2260.50
AT5G54690	21
AT5G54700	12.50
AT5G54710	740
AT5G54720	208
AT5G54730	349.50
AT5G54740	0.50
AT5G54745	0
AT5G54750	695.67
AT5G54760	2352.67
AT5G54770	136752.50
AT5G54780	115
AT5G54790	0
AT5G54800	688
AT5G54810	6317.33
AT5G54820	0
AT5G54830	402
AT5G54840	150
AT5G54850	38
AT5G54855	308
AT5G54860	272
AT5G54865	0
AT5G54870	574
AT5G54880	146
AT5G54890	104
AT5G54900	1150.50
AT5G54910	152
AT5G54920	186.50
AT5G54930	204
AT5G54940	4449.50
AT5G54950	0
AT5G54960	2895.50
AT5G54970	289.50
AT5G54980	193
AT5G54990	0.50
AT5G55000	356.50
AT5G55010	7.50
AT5G55020	0
AT5G55040	395
AT5G55045	1
AT5G55050	185
AT5G55055	0
AT5G55056	0
AT5G55060	419
AT5G55070	2272
AT5G55080	0
AT5G55090	5
AT5G55100	404.50
AT5G55110	0
AT5G55120	904.50
AT5G55125	221
AT5G55130	549.50
AT5G55131	0
AT5G55132	0
AT5G55135	0
AT5G55140	376
AT5G55150	1
AT5G55160	1425.17
AT5G55170	72
AT5G55180	631
AT5G55190	2684.50
AT5G55200	253
AT5G55210	461
AT5G55220	2487.33
AT5G55230	1282.10
AT5G55240	0
AT5G55250	73
AT5G55260	431
AT5G55270	4
AT5G55280	1605.67
AT5G55290	502.50
AT5G55300	519
AT5G55310	407.50
AT5G55320	0
AT5G55330	2
AT5G55340	45
AT5G55350	0
AT5G55360	0
AT5G55370	0
AT5G55380	107
AT5G55390	453
AT5G55400	241
AT5G55410	0
AT5G55430	5
AT5G55440	0
AT5G55450	1231.50
AT5G55460	241
AT5G55470	73
AT5G55480	694
AT5G55490	36
AT5G55500	682.50
AT5G55505	0
AT5G55507	2
AT5G55508	0
AT5G55510	400.50
AT5G55520	74
AT5G55530	927.00
AT5G55540	278
AT5G55550	342.27
AT5G55560	64
AT5G55565	0
AT5G55570	58.50
AT5G55580	335.50
AT5G55590	6
AT5G55600	496
AT5G55610	786
AT5G55620	1258.50
AT5G55630	630
AT5G55640	167.50
AT5G55650	9.50
AT5G55660	517
AT5G55670	545
AT5G55680	7
AT5G55690	0
AT5G55700	545.37
AT5G55710	1236.87
AT5G55720	43.50
AT5G55730	1203.11
AT5G55740	445.50
AT5G55750	2
AT5G55760	74
AT5G55770	0
AT5G55780	0
AT5G55790	192
AT5G55800	0
AT5G55810	89
AT5G55820	42
AT5G55830	20
AT5G55835	0
AT5G55840	97
AT5G55850	2409.50
AT5G55855	0
AT5G55856	0
AT5G55860	221
AT5G55870	0
AT5G55880	0
AT5G55890	0
AT5G55893	2
AT5G55900	114.50
AT5G55910	1718.50
AT5G55920	457.50
AT5G55930	363
AT5G55940	840.50
AT5G55950	37
AT5G55960	1051.17
AT5G55970	78
AT5G55980	0.67
AT5G55990	1212
AT5G56000	532.39
AT5G56010	4590.72
AT5G56020	202
AT5G56030	4977.55
AT5G56040	1190.33
AT5G56050	23
AT5G56060	0
AT5G56070	0
AT5G56075	0
AT5G56080	0
AT5G56090	221
AT5G56100	144
AT5G56110	0
AT5G56120	182.50
AT5G56130	260
AT5G56140	1281
AT5G56150	495.33
AT5G56160	39
AT5G56170	1626.50
AT5G56180	320
AT5G56190	421.50
AT5G56200	1
AT5G56210	115.50
AT5G56220	116
AT5G56230	41
AT5G56240	414.50
AT5G56250	478.50
AT5G56260	1560.17
AT5G56270	413.50
AT5G56280	327
AT5G56290	1280
AT5G56300	3.50
AT5G56310	63.50
AT5G56320	42
AT5G56325	0
AT5G56330	0
AT5G56340	463.50
AT5G56350	1205.83
AT5G56360	583.50
AT5G56365	0
AT5G56368	0
AT5G56369	0
AT5G56370	15
AT5G56380	159.50
AT5G56390	0
AT5G56400	0
AT5G56410	0
AT5G56420	106
AT5G56430	0
AT5G56440	0
AT5G56450	99
AT5G56452	0
AT5G56460	140.50
AT5G56470	0
AT5G56480	0
AT5G56490	32.50
AT5G56500	263.50
AT5G56510	6
AT5G56520	154
AT5G56530	301
AT5G56540	18
AT5G56550	111.50
AT5G56560	0
AT5G56570	0
AT5G56580	48
AT5G56590	183
AT5G56600	709
AT5G56610	189
AT5G56620	10
AT5G56630	469.33
AT5G56640	0
AT5G56650	504.50
AT5G56660	559.50
AT5G56670	3815.50
AT5G56680	1488
AT5G56690	0
AT5G56700	9.00
AT5G56710	2565.50
AT5G56720	10.50
AT5G56730	311.00
AT5G56740	323.83
AT5G56745	0
AT5G56750	476
AT5G56760	1223.75
AT5G56770	0
AT5G56780	82
AT5G56790	169
AT5G56795	1.33
AT5G56800	0.50
AT5G56810	25.50
AT5G56820	0
AT5G56840	253
AT5G56850	704
AT5G56860	862.50
AT5G56865	0
AT5G56870	472
AT5G56880	0
AT5G56890	855.83
AT5G56900	454
AT5G56910	304
AT5G56920	0
AT5G56930	173
AT5G56940	472
AT5G56950	991.83
AT5G56960	33
AT5G56970	5
AT5G56975	0
AT5G56980	909.50
AT5G56990	57
AT5G57000	191.50
AT5G57010	49
AT5G57015	626
AT5G57020	1108
AT5G57030	1707.50
AT5G57035	560
AT5G57040	1693.50
AT5G57050	280
AT5G57060	275
AT5G57070	399
AT5G57080	32
AT5G57090	10
AT5G57100	237
AT5G57110	1343.00
AT5G57120	438
AT5G57123	88.50
AT5G57130	241
AT5G57140	80
AT5G57150	221.50
AT5G57160	169
AT5G57170	479.39
AT5G57180	906
AT5G57181	0
AT5G57190	41
AT5G57200	0
AT5G57210	319.50
AT5G57220	446
AT5G57230	140
AT5G57240	49
AT5G57250	178
AT5G57260	0
AT5G57270	446
AT5G57280	269
AT5G57290	6209
AT5G57300	310.33
AT5G57310	22.83
AT5G57320	34
AT5G57330	1467.50
AT5G57340	87
AT5G57345	2303.83
AT5G57350	1683.83
AT5G57360	1125
AT5G57370	412.50
AT5G57380	11
AT5G57390	52
AT5G57391	0
AT5G57400	1
AT5G57410	142
AT5G57420	0
AT5G57440	642.50
AT5G57450	14
AT5G57460	950
AT5G57480	92.50
AT5G57490	1239.50
AT5G57500	16
AT5G57510	3
AT5G57520	1
AT5G57530	0
AT5G57535	0
AT5G57540	0
AT5G57550	108.50
AT5G57560	2614
AT5G57565	130.50
AT5G57567	11
AT5G57570	37
AT5G57580	1246.50
AT5G57590	164
AT5G57610	498
AT5G57620	3
AT5G57625	0
AT5G57630	561
AT5G57640	8
AT5G57650	0
AT5G57655	1176.00
AT5G57660	1570
AT5G57670	13
AT5G57685	193
AT5G57690	3
AT5G57700	431
AT5G57710	4335
AT5G57720	0.50
AT5G57730	0
AT5G57735	0
AT5G57740	177
AT5G57747	0
AT5G57750	0
AT5G57760	100
AT5G57770	101
AT5G57780	108
AT5G57785	104
AT5G57790	25
AT5G57800	1666
AT5G57810	0
AT5G57815	699
AT5G57820	2
AT5G57830	40.50
AT5G57840	14
AT5G57850	1453.33
AT5G57860	235
AT5G57870	4210.83
AT5G57880	139.33
AT5G57885	0
AT5G57887	121.33
AT5G57890	153.40
AT5G57900	405
AT5G57910	164
AT5G57920	5
AT5G57930	3554.50
AT5G57940	979
AT5G57950	232
AT5G57960	473
AT5G57970	110
AT5G57980	0
AT5G57990	1326.50
AT5G58000	210
AT5G58003	154
AT5G58005	333.00
AT5G58010	0
AT5G58020	951
AT5G58030	762.50
AT5G58040	733.17
AT5G58050	8
AT5G58060	1179.33
AT5G58070	2269.00
AT5G58080	1
AT5G58090	761
AT5G58100	734
AT5G58110	1239
AT5G58120	397.50
AT5G58130	374.50
AT5G58140	4191.33
AT5G58150	156.33
AT5G58160	233
AT5G58170	0
AT5G58180	0
AT5G58190	241.50
AT5G58200	813.00
AT5G58210	139
AT5G58220	1102.50
AT5G58230	725.50
AT5G58240	366.50
AT5G58250	4182
AT5G58260	2223.50
AT5G58270	932.50
AT5G58280	3
AT5G58290	2446.83
AT5G58300	299
AT5G58310	953.75
AT5G58320	148.50
AT5G58330	7022.83
AT5G58340	58.50
AT5G58350	358
AT5G58360	2
AT5G58370	131.50
AT5G58375	449.50
AT5G58380	464
AT5G58390	296.50
AT5G58400	9
AT5G58410	585
AT5G58412	0
AT5G58420	3257
AT5G58430	1237.50
AT5G58440	537.50
AT5G58450	414.50
AT5G58460	0
AT5G58465	0
AT5G58470	960
AT5G58480	252
AT5G58490	1572.25
AT5G58495	0
AT5G58500	13
AT5G58510	436.00
AT5G58520	368
AT5G58530	140
AT5G58540	265
AT5G58550	263.50
AT5G58560	999.33
AT5G58570	295.83
AT5G58575	152
AT5G58580	69
AT5G58590	442.17
AT5G58595	3
AT5G58600	302
AT5G58610	2
AT5G58620	639
AT5G58630	3.50
AT5G58640	539.50
AT5G58650	131.50
