Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/H553.sam
AT3G23580	625
AT3G23590	556.50
AT3G23600	5855.42
AT3G23605	112.50
AT3G23610	73
AT3G23620	585
AT3G23630	11
AT3G23633	0
AT3G23635	7
AT3G23637	0
AT3G23640	787.50
AT3G23650	0
AT3G23660	1021.50
AT3G23670	93.50
AT3G23680	0
AT3G23685	0
AT3G23690	809.50
AT3G23700	2999.33
AT3G23710	246.50
AT3G23715	0
AT3G23727	0
AT3G23730	519.50
AT3G23740	104.50
AT3G23750	1129
AT3G23760	402.50
AT3G23770	0
AT3G23780	356.17
AT3G23790	136.00
AT3G23800	0
AT3G23805	159.00
AT3G23810	9057.33
AT3G23820	6833.58
AT3G23830	204.50
AT3G23840	279.50
AT3G23850	0
AT3G23860	0
AT3G23870	25
AT3G23880	22.50
AT3G23890	245.50
AT3G23900	622
AT3G23910	286
AT3G23920	2077.50
AT3G23930	12
AT3G23940	1308.00
AT3G23950	0
AT3G23955	2
AT3G23960	0
AT3G23970	0
AT3G23980	914
AT3G23990	1658.00
AT3G24000	120.50
AT3G24010	256.50
AT3G24020	37.50
AT3G24030	368.50
AT3G24040	516
AT3G24050	1175
AT3G24060	0
AT3G24065	4
AT3G24068	0
AT3G24070	213
AT3G24080	306.50
AT3G24090	303
AT3G24093	0
AT3G24100	321.50
AT3G24110	9
AT3G24120	476.50
AT3G24130	0
AT3G24140	353.50
AT3G24150	207.50
AT3G24160	4227.17
AT3G24170	3903.50
AT3G24180	1874.50
AT3G24190	1672
AT3G24200	539.00
AT3G24210	0
AT3G24216	0
AT3G24220	0
AT3G24225	1
AT3G24230	5
AT3G24240	0
AT3G24250	0
AT3G24255	40.50
AT3G24260	0.33
AT3G24270	0
AT3G24280	0
AT3G24290	0
AT3G24300	2
AT3G24310	0
AT3G24315	289.50
AT3G24320	141
AT3G24330	0
AT3G24332	0
AT3G24340	13
AT3G24350	831.50
AT3G24360	30.50
AT3G24420	225
AT3G24430	1959.33
AT3G24440	292.50
AT3G24450	12
AT3G24460	166
AT3G24465	0
AT3G24480	1961.83
AT3G24490	382
AT3G24495	196.17
AT3G24500	663.79
AT3G24503	10329.96
AT3G24506	593
AT3G24508	0
AT3G24510	0
AT3G24513	0
AT3G24515	65.50
AT3G24516	0
AT3G24517	0
AT3G24518	90.83
AT3G24520	98.83
AT3G24530	492.50
AT3G24535	15
AT3G24540	0.17
AT3G24542	0
AT3G24550	1744.46
AT3G24560	103
AT3G24570	513.50
AT3G24580	0
AT3G24590	1065.50
AT3G24600	2.50
AT3G24610	0.50
AT3G24612	0
AT3G24614	0.50
AT3G24615	0
AT3G24620	0
AT3G24630	71
AT3G24640	0
AT3G24650	0
AT3G24660	118.50
AT3G24670	156
AT3G24690	0
AT3G24700	0
AT3G24710	0
AT3G24715	33.50
AT3G24730	234.50
AT3G24740	353.50
AT3G24750	12
AT3G24760	299
AT3G24770	479
AT3G24780	21
AT3G24790	0
AT3G24800	200.50
AT3G24810	43.50
AT3G24820	162
AT3G24830	3938.92
AT3G24840	130.50
AT3G24850	0.67
AT3G24860	109.83
AT3G24870	422.58
AT3G24880	358.58
AT3G24890	68.50
AT3G24900	528.75
AT3G24929	30.83
AT3G24982	617.08
AT3G25010	5911.17
AT3G25011	1
AT3G25013	56.83
AT3G25014	2.83
AT3G25020	759.92
AT3G25030	165.83
AT3G25040	1029
AT3G25050	0
AT3G25060	6
AT3G25070	958.50
AT3G25080	0
AT3G25090	0
AT3G25099	0
AT3G25100	56
AT3G25110	165.50
AT3G25120	441.50
AT3G25130	75
AT3G25140	1570.50
AT3G25150	932.75
AT3G25160	0
AT3G25165	0
AT3G25170	0
AT3G25180	122.50
AT3G25190	31
AT3G25200	0
AT3G25210	89.50
AT3G25220	1210.75
AT3G25221	4.50
AT3G25230	1249.50
AT3G25233	0
AT3G25240	0
AT3G25250	104
AT3G25260	1
AT3G25265	0
AT3G25270	0
AT3G25280	0
AT3G25290	63
AT3G25400	120.50
AT3G25410	582
AT3G25420	0
AT3G25430	73
AT3G25440	68.50
AT3G25460	0
AT3G25470	1338.50
AT3G25480	999.50
AT3G25490	8.25
AT3G25500	1264.75
AT3G25510	124
AT3G25520	6752.08
AT3G25530	2431.25
AT3G25540	585.50
AT3G25545	456
AT3G25550	2
AT3G25560	148
AT3G25570	145.62
AT3G25572	145.62
AT3G25573	0
AT3G25577	3
AT3G25580	193.50
AT3G25585	808
AT3G25590	146
AT3G25597	87
AT3G25600	445
AT3G25610	2246.50
AT3G25620	64
AT3G25640	7
AT3G25650	0
AT3G25655	0
AT3G25660	2527.00
AT3G25670	79
AT3G25680	392
AT3G25690	6170.67
AT3G25700	158.83
AT3G25710	83
AT3G25715	0
AT3G25716	0
AT3G25717	308
AT3G25719	0
AT3G25720	0
AT3G25727	0
AT3G25730	48
AT3G25740	372.50
AT3G25750	0
AT3G25760	2570.83
AT3G25770	17157.67
AT3G25780	1141.08
AT3G25790	0
AT3G25795	5
AT3G25800	1328.50
AT3G25805	617.50
AT3G25810	0
AT3G25820	5.00
AT3G25830	5.00
AT3G25840	792.17
AT3G25850	0
AT3G25855	1.33
AT3G25860	1556.75
AT3G25870	142
AT3G25880	16
AT3G25882	231
AT3G25890	580
AT3G25900	152
AT3G25905	15
AT3G25910	1201.33
AT3G25920	7736.00
AT3G25930	4
AT3G25940	115.50
AT3G25950	1.50
AT3G25960	0
AT3G25970	35.50
AT3G25980	141.50
AT3G25990	50
AT3G26000	747
AT3G26010	0
AT3G26020	663
AT3G26030	1595.75
AT3G26040	11.50
AT3G26050	54.50
AT3G26060	9221.25
AT3G26070	4217.50
AT3G26080	604.33
AT3G26085	739.50
AT3G26090	554.50
AT3G26100	995
AT3G26110	0
AT3G26115	175.00
AT3G26120	0
AT3G26125	6.50
AT3G26130	0
AT3G26140	0
AT3G26147	0
AT3G26150	0
AT3G26160	1.33
AT3G26170	1090.25
AT3G26180	1865.42
AT3G26190	0.33
AT3G26200	250.50
AT3G26210	1721.50
AT3G26220	721
AT3G26230	1063.50
AT3G26235	1
AT3G26240	241
AT3G26250	0
AT3G26270	0
AT3G26280	647.67
AT3G26290	534.50
AT3G26300	546.50
AT3G26310	171.50
AT3G26320	87
AT3G26330	26
AT3G26340	492.50
AT3G26350	5
AT3G26360	174
AT3G26370	740.67
AT3G26380	487.50
AT3G26390	0
AT3G26400	431.50
AT3G26410	146.50
AT3G26420	826.17
AT3G26430	827.17
AT3G26440	466.50
AT3G26445	25.50
AT3G26450	1972.50
AT3G26460	7
AT3G26470	191.67
AT3G26480	34.67
AT3G26490	223
AT3G26500	361
AT3G26510	886
AT3G26511	0.50
AT3G26520	19836.75
AT3G26539	16
AT3G26540	93
AT3G26550	5
AT3G26560	856
AT3G26561	2
AT3G26570	6345.50
AT3G26580	1837
AT3G26590	745.50
AT3G26600	866
AT3G26610	0.50
AT3G26612	119.50
AT3G26616	0
AT3G26618	405
AT3G26620	0
AT3G26630	592
AT3G26640	227
AT3G26650	41807.42
AT3G26660	1
AT3G26670	1106.50
AT3G26680	147.50
AT3G26690	171.50
AT3G26700	331
AT3G26710	1357
AT3G26720	1109.33
AT3G26730	1577.43
AT3G26740	14744.67
AT3G26742	4
AT3G26744	685.50
AT3G26747	0
AT3G26750	55
AT3G26760	7
AT3G26770	15
AT3G26780	896.75
AT3G26782	138.50
AT3G26790	1
AT3G26800	0
AT3G26810	1096.50
AT3G26812	1
AT3G26813	0
AT3G26815	6
AT3G26816	2
AT3G26818	18
AT3G26819	0
AT3G26820	0.50
AT3G26830	1762.50
AT3G26840	804
AT3G26850	127.50
AT3G26855	1
AT3G26860	0
AT3G26870	0
AT3G26880	0
AT3G26890	788
AT3G26900	1726.33
AT3G26910	373.50
AT3G26920	198
AT3G26922	41.50
AT3G26930	8
AT3G26932	176.33
AT3G26934	0
AT3G26935	767
AT3G26940	0
AT3G26950	637
AT3G26960	245
AT3G26980	887.50
AT3G26990	245
AT3G27000	259.50
AT3G27010	162
AT3G27020	1033.50
AT3G27025	17
AT3G27027	13
AT3G27030	82
AT3G27040	2
AT3G27050	545.00
AT3G27060	1415
AT3G27070	3.50
AT3G27080	479.50
AT3G27090	2896.83
AT3G27100	235
AT3G27110	783.17
AT3G27120	190.67
AT3G27130	11.50
AT3G27140	0
AT3G27150	14
AT3G27160	6191.42
AT3G27170	307.50
AT3G27180	454.50
AT3G27190	206
AT3G27200	106
AT3G27210	709
AT3G27220	194.50
AT3G27230	1150
AT3G27240	1656
AT3G27250	28
AT3G27260	1113.50
AT3G27270	89
AT3G27280	352.50
AT3G27290	24
AT3G27300	965
AT3G27310	514.50
AT3G27320	363.33
AT3G27325	593.50
AT3G27328	0
AT3G27329	0
AT3G27330	56
AT3G27331	0
AT3G27340	358.50
AT3G27350	349
AT3G27360	280.50
AT3G27380	1689.83
AT3G27390	1110
AT3G27400	201
AT3G27410	12
AT3G27415	3
AT3G27416	3
AT3G27420	153
AT3G27425	0
AT3G27430	2171
AT3G27440	1
AT3G27460	166
AT3G27470	197.58
AT3G27473	3
AT3G27480	0
AT3G27490	0
AT3G27500	5
AT3G27503	0
AT3G27510	10
AT3G27520	98
AT3G27530	824.50
AT3G27540	224
AT3G27550	77
AT3G27555	0
AT3G27560	500
AT3G27570	1020.50
AT3G27580	137.50
AT3G27590	0
AT3G27600	0
AT3G27610	251
AT3G27620	10
AT3G27630	4
AT3G27640	69
AT3G27650	37
AT3G27660	20.67
AT3G27670	508.50
AT3G27680	0
AT3G27690	8034.50
AT3G27700	526.17
AT3G27710	1
AT3G27720	0
AT3G27730	7
AT3G27740	1032.50
AT3G27750	487.17
AT3G27770	1324.67
AT3G27785	1
AT3G27800	0
AT3G27809	1.50
AT3G27810	1.50
AT3G27820	3093.67
AT3G27825	0
AT3G27830	10995.25
AT3G27831	4.75
AT3G27835	0.75
AT3G27840	0
AT3G27845	0
AT3G27850	9503.41
AT3G27860	14.25
AT3G27865	4
AT3G27870	143
AT3G27880	204
AT3G27884	0
AT3G27890	1825
AT3G27900	8
AT3G27906	191.83
AT3G27910	1
AT3G27920	33.50
AT3G27925	3409.00
AT3G27930	299.50
AT3G27940	74.50
AT3G27950	0
AT3G27960	370
AT3G27968	0
AT3G27970	4.50
AT3G27980	26.50
AT3G27990	179.50
AT3G27999	0
AT3G28007	52
AT3G28020	0
AT3G28030	260
AT3G28040	1601.50
AT3G28050	1607.50
AT3G28060	3
AT3G28070	956.33
AT3G28080	515.50
AT3G28100	316
AT3G28120	0
AT3G28130	311.17
AT3G28140	127
AT3G28150	25
AT3G28155	0
AT3G28170	0
AT3G28180	2155.67
AT3G28190	0
AT3G28193	0
AT3G28200	726.50
AT3G28210	123
AT3G28216	0
AT3G28220	1124
AT3G28223	0
AT3G28230	0
AT3G28243	0
AT3G28250	0
AT3G28260	0
AT3G28270	861
AT3G28280	0
AT3G28290	548.82
AT3G28291	0
AT3G28300	532.40
AT3G28310	1
AT3G28320	0
AT3G28321	0
AT3G28330	0
AT3G28340	640
AT3G28345	38
AT3G28360	0
AT3G28370	90.50
AT3G28380	2
AT3G28390	0
AT3G28410	0
AT3G28415	0
AT3G28420	24
AT3G28430	437.50
AT3G28440	0
AT3G28450	687
AT3G28455	25
AT3G28460	483.67
AT3G28470	0
AT3G28480	1133.50
AT3G28490	0
AT3G28500	52
AT3G28510	566
AT3G28520	0
AT3G28530	0
AT3G28540	1615
AT3G28550	2
AT3G28560	0
AT3G28570	0
AT3G28580	222
AT3G28590	0
AT3G28600	3
AT3G28610	0
AT3G28620	5
AT3G28630	19
AT3G28640	51.00
AT3G28650	0
AT3G28660	68.00
AT3G28670	464.50
AT3G28674	0
AT3G28680	0
AT3G28685	0
AT3G28690	720
AT3G28695	1
AT3G28700	227
AT3G28710	2727.58
AT3G28715	1649.33
AT3G28720	583
AT3G28730	862
AT3G28740	17
AT3G28750	12
AT3G28760	374.50
AT3G28770	4
AT3G28780	0
AT3G28790	0
AT3G28810	0
AT3G28820	0
AT3G28830	1
AT3G28840	86.67
AT3G28850	112.50
AT3G28857	9
AT3G28860	1292
AT3G28870	0
AT3G28880	24
AT3G28890	358.50
AT3G28899	12
AT3G28900	915
AT3G28910	627
AT3G28917	0
AT3G28918	0
AT3G28920	1477.50
AT3G28925	10
AT3G28930	2423.50
AT3G28940	7408
AT3G28950	425.00
AT3G28956	87
AT3G28958	0
AT3G28960	35
AT3G28970	457.25
AT3G28980	1
AT3G28990	0
AT3G29000	99.50
AT3G29010	51
AT3G29020	1
AT3G29030	1646.50
AT3G29033	0
AT3G29034	51
AT3G29035	30
AT3G29036	0
AT3G29040	0
AT3G29050	0
AT3G29060	0
AT3G29070	0
AT3G29075	802.50
AT3G29080	0
AT3G29090	238.50
AT3G29095	0
AT3G29100	41
AT3G29110	0.50
AT3G29130	205
AT3G29140	17
AT3G29152	0
AT3G29160	768
AT3G29170	255.50
AT3G29180	623
AT3G29185	999.17
AT3G29190	0
AT3G29195	0
AT3G29200	808.94
AT3G29230	396
AT3G29240	4004.17
AT3G29250	136
AT3G29255	0
AT3G29260	0
AT3G29270	339.50
AT3G29280	61.50
AT3G29290	539.50
AT3G29300	2
AT3G29305	2
AT3G29310	341
AT3G29320	4428.50
AT3G29330	219.50
AT3G29340	0
AT3G29350	513
AT3G29360	3576.58
AT3G29370	0
AT3G29375	218.50
AT3G29380	0
AT3G29385	0
AT3G29390	681.83
AT3G29400	563.92
AT3G29410	0
AT3G29430	0
AT3G29431	0
AT3G29450	0
AT3G29560	0
AT3G29570	0
AT3G29575	414
AT3G29580	0
AT3G29590	171
AT3G29630	0
AT3G29633	1
AT3G29635	0
AT3G29636	0
AT3G29638	1
AT3G29639	37
AT3G29644	99
AT3G29670	36
AT3G29680	43
AT3G29690	0
AT3G29720	1
AT3G29740	0
AT3G29750	0
AT3G29760	299.50
AT3G29763	0
AT3G29765	0
AT3G29770	152
AT3G29780	0
AT3G29785	0
AT3G29790	0
AT3G29791	0
AT3G29796	0
AT3G29797	0
AT3G29800	0
AT3G29810	89
AT3G29830	0
AT3G29970	0.33
AT3G30160	0
AT3G30180	876.50
AT3G30200	0
AT3G30210	0
AT3G30220	0
AT3G30222	0
AT3G30230	0
AT3G30235	0
AT3G30247	0
AT3G30260	1
AT3G30280	0
AT3G30290	0.33
AT3G30300	793.75
AT3G30320	0
AT3G30340	35
AT3G30345	0
AT3G30350	0
AT3G30370	0
AT3G30380	199.50
AT3G30383	0
AT3G30385	0
AT3G30387	0
AT3G30390	5641.75
AT3G30391	0
AT3G30430	0
AT3G30456	0
AT3G30460	44
AT3G30520	0
AT3G30530	3
AT3G30540	0
AT3G30580	0
AT3G30705	0
AT3G30720	235.50
AT3G30725	5
AT3G30730	2
AT3G30768	0
AT3G30769	0
AT3G30770	0
AT3G30775	644.50
AT3G30778	0
AT3G30805	0
AT3G30820	0
AT3G30840	0
AT3G30841	118.50
AT3G30842	1
AT3G30845	0
AT3G30849	0
AT3G31051	0
AT3G31068	0
AT3G31350	0
AT3G31400	0
AT3G31401	0
AT3G31402	0
AT3G31430	0
AT3G31900	0
AT3G31910	0
AT3G31950	0
AT3G32030	10
AT3G32036	0
AT3G32040	0
AT3G32047	0
AT3G32050	0
AT3G32052	0
AT3G32090	0
AT3G32100	0
AT3G32120	0
AT3G32130	0
AT3G32150	0
AT3G32160	0
AT3G32180	0
AT3G32190	0
AT3G32200	0
AT3G32260	0
AT3G32280	0
AT3G32330	0
AT3G32400	0
AT3G32410	0
AT3G32896	0
AT3G32904	0
AT3G32905	0
AT3G32920	0
AT3G32930	1663.50
AT3G32940	398.50
AT3G32960	0
AT3G32980	150
AT3G33187	0
AT3G33293	0
AT3G33393	0
AT3G33494	0
AT3G33520	472.50
AT3G33528	11
AT3G33530	1503.33
AT3G36659	0
AT3G41761	0
AT3G41762	10
AT3G41768	8960.42
AT3G41979	807.75
AT3G42050	6330.92
AT3G42060	0
AT3G42130	0
AT3G42140	0
AT3G42148	0
AT3G42150	313.33
AT3G42155	0
AT3G42160	0
AT3G42170	874
AT3G42180	6
AT3G42310	0
AT3G42380	0
AT3G42385	0
AT3G42390	0
AT3G42473	0
AT3G42475	0
AT3G42550	0
AT3G42560	0
AT3G42565	0
AT3G42570	0
AT3G42628	0
AT3G42630	231.50
AT3G42640	95
AT3G42660	216
AT3G42670	134.50
AT3G42723	0
AT3G42725	11
AT3G42728	0
AT3G42770	0
AT3G42780	0
AT3G42786	0
AT3G42790	1106.50
AT3G42800	12
AT3G42830	0
AT3G42850	5
AT3G42860	50
AT3G42870	0
AT3G42880	0
AT3G42940	0
AT3G42950	352
AT3G42960	0
AT3G42970	0
AT3G42990	0
AT3G43083	0
AT3G43110	2
AT3G43120	0
AT3G43148	0
AT3G43150	0
AT3G43153	0
AT3G43160	0
AT3G43170	0
AT3G43180	0
AT3G43190	12
AT3G43210	130.50
AT3G43220	1020.33
AT3G43230	689.50
AT3G43240	491.50
AT3G43250	0
AT3G43260	0
AT3G43270	572
AT3G43280	1.33
AT3G43290	0
AT3G43291	0
AT3G43300	2160.33
AT3G43340	0
AT3G43400	0
AT3G43402	0
AT3G43410	0
AT3G43420	0
AT3G43430	42
AT3G43431	0
AT3G43432	0
AT3G43440	191
AT3G43470	0
AT3G43480	0
AT3G43490	0
AT3G43500	0
AT3G43505	0
AT3G43520	2040
AT3G43540	825.50
AT3G43550	0
AT3G43570	0
AT3G43572	0
AT3G43574	0
AT3G43580	11.50
AT3G43583	0
AT3G43590	439.50
AT3G43600	418
AT3G43610	553.50
AT3G43623	0
AT3G43630	0
AT3G43660	0
AT3G43670	401
AT3G43682	0
AT3G43700	119
AT3G43710	0
AT3G43720	1563.50
AT3G43722	0
AT3G43740	462
AT3G43750	0
AT3G43790	53
AT3G43800	908.50
AT3G43810	1250.25
AT3G43829	0
AT3G43833	0
AT3G43840	0
AT3G43850	1
AT3G43860	0
AT3G43870	0
AT3G43880	0
AT3G43890	0
AT3G43900	0
AT3G43910	0
AT3G43920	134.50
AT3G43930	8
AT3G43940	0
AT3G43950	5
AT3G43960	71
AT3G43970	0
AT3G43980	230.50
AT3G43990	0
AT3G44006	35
AT3G44010	2696.50
AT3G44020	344
AT3G44050	58.50
AT3G44060	0
AT3G44070	0
AT3G44080	0
AT3G44090	0
AT3G44091	0
AT3G44100	1302.50
AT3G44110	5370.50
AT3G44115	0
AT3G44120	7
AT3G44130	0
AT3G44140	0
AT3G44150	422.50
AT3G44160	362
AT3G44170	0
AT3G44171	0
AT3G44180	0
AT3G44190	477.50
AT3G44200	428
AT3G44210	0
AT3G44220	49
AT3G44230	0
AT3G44235	0
AT3G44240	0
AT3G44250	0
AT3G44260	428.50
AT3G44261	0
AT3G44280	373
AT3G44290	0
AT3G44300	463.94
AT3G44310	30192.61
AT3G44320	573.86
AT3G44326	29
AT3G44330	1213
AT3G44340	2239.92
AT3G44350	316.50
AT3G44370	314
AT3G44380	149
AT3G44400	392.17
AT3G44428	0
AT3G44430	787
AT3G44440	3
AT3G44444	3
AT3G44450	449.50
AT3G44460	0
AT3G44480	2054.42
AT3G44490	1
AT3G44510	10
AT3G44530	284.50
AT3G44540	10
AT3G44550	30.50
AT3G44560	2
AT3G44570	5
AT3G44580	0
AT3G44590	453.50
AT3G44600	537.50
AT3G44610	130.33
AT3G44620	1346
AT3G44630	2186.00
AT3G44660	0
AT3G44670	1735.00
AT3G44680	379
AT3G44690	68.50
AT3G44700	1
AT3G44704	0
AT3G44710	0
AT3G44713	19
AT3G44716	21
AT3G44718	0
AT3G44720	2229.33
AT3G44730	52
AT3G44735	355.50
AT3G44740	69
AT3G44750	523.25
AT3G44755	0
AT3G44760	0
AT3G44765	4
AT3G44770	7
AT3G44780	0
AT3G44783	0
AT3G44784	0
AT3G44785	0
AT3G44790	1
AT3G44798	148
AT3G44800	6
AT3G44805	7
AT3G44810	0
AT3G44820	171.50
AT3G44830	6
AT3G44840	0
AT3G44850	237.50
AT3G44860	2284
AT3G44870	0
AT3G44880	2490.50
AT3G44890	4579.83
AT3G44900	9
AT3G44910	0
AT3G44920	0
AT3G44930	0
AT3G44935	0
AT3G44940	59.50
AT3G44950	2
AT3G44955	0
AT3G44960	39
AT3G44970	32
AT3G44980	2
AT3G44990	129
AT3G45000	0
AT3G45010	827
AT3G45020	49.50
AT3G45030	1744.67
AT3G45040	1013
AT3G45050	790.17
AT3G45060	105.50
AT3G45070	5.50
AT3G45080	0
AT3G45090	401
AT3G45093	6
AT3G45100	243.50
AT3G45110	0.50
AT3G45130	76
AT3G45140	56073.50
AT3G45150	0
AT3G45160	307.75
AT3G45170	0
AT3G45180	0
AT3G45190	1139.25
AT3G45200	0
AT3G45210	381.50
AT3G45220	0
AT3G45230	179
AT3G45240	265.50
AT3G45242	265.50
AT3G45243	0
AT3G45245	0
AT3G45248	0
AT3G45252	0
AT3G45260	1104.83
AT3G45275	0
AT3G45280	11
AT3G45285	0
AT3G45290	343.33
AT3G45300	683.33
AT3G45310	807
AT3G45320	0
AT3G45330	55.50
AT3G45390	20
AT3G45400	142
AT3G45410	30
AT3G45420	24
AT3G45430	15
AT3G45440	4
AT3G45443	100.17
AT3G45450	0
AT3G45460	0
AT3G45470	0
AT3G45480	0
AT3G45490	0
AT3G45500	0
AT3G45510	0
AT3G45525	0
AT3G45530	1
AT3G45540	0
AT3G45555	0
AT3G45560	0
AT3G45570	0
AT3G45577	0
AT3G45580	0
AT3G45590	77
AT3G45600	379.50
AT3G45610	24
AT3G45620	1418.50
AT3G45630	775.50
AT3G45638	35
AT3G45640	4433
AT3G45650	115
AT3G45660	1
AT3G45670	0
AT3G45673	0
AT3G45680	10
AT3G45690	0
AT3G45700	0
AT3G45710	19
AT3G45720	0
AT3G45730	244.50
AT3G45740	284.25
AT3G45750	147
AT3G45760	0
AT3G45770	936.11
AT3G45780	3933.50
AT3G45790	0
AT3G45800	0
AT3G45810	0
AT3G45820	2
AT3G45830	394.50
AT3G45840	0
AT3G45850	728.33
AT3G45851	20
AT3G45860	2939.50
AT3G45870	46.50
AT3G45880	54.50
AT3G45890	198
AT3G45900	140.50
AT3G45910	0
AT3G45920	0.50
AT3G45930	433.75
AT3G45935	0
AT3G45940	10
AT3G45950	0.50
AT3G45955	0
AT3G45960	15
AT3G45965	0
AT3G45970	743.50
AT3G45980	1589.75
AT3G45990	0
AT3G46000	2347.00
AT3G46010	2531.33
AT3G46020	63
AT3G46030	1507
AT3G46040	1232
AT3G46050	0
AT3G46060	1750.43
AT3G46070	0
AT3G46080	252
AT3G46086	0
AT3G46090	421.33
AT3G46100	845
AT3G46110	243.50
AT3G46120	0
AT3G46130	248.50
AT3G46140	1
AT3G46150	14
AT3G46160	0
AT3G46170	0
AT3G46180	215
AT3G46190	0
AT3G46200	111
AT3G46206	0
AT3G46210	222
AT3G46220	464.33
AT3G46230	13
AT3G46240	0
AT3G46260	0
AT3G46270	0.50
AT3G46280	36
AT3G46290	946
AT3G46300	4
AT3G46310	0
AT3G46320	302
AT3G46330	0.50
AT3G46340	0
AT3G46350	0
AT3G46360	0
AT3G46370	185.50
AT3G46380	0
AT3G46390	0
AT3G46400	0
AT3G46410	0
AT3G46420	0
AT3G46430	1269.67
AT3G46440	1317.25
AT3G46450	539.50
AT3G46460	682.50
AT3G46470	0
AT3G46480	0
AT3G46490	104.50
AT3G46500	0
AT3G46510	1961
AT3G46520	3.50
AT3G46530	1065.83
AT3G46540	1167.50
AT3G46550	810.50
AT3G46560	300
AT3G46570	0
AT3G46580	145.50
AT3G46585	0
AT3G46590	1242
AT3G46600	1007.50
AT3G46610	342
AT3G46613	0
AT3G46614	0
AT3G46616	0
AT3G46620	481.50
AT3G46630	877.25
AT3G46640	572
AT3G46650	184
AT3G46658	62.50
AT3G46660	62.50
AT3G46666	13.33
AT3G46668	27.83
AT3G46670	300.50
AT3G46680	2
AT3G46690	35.50
AT3G46700	23
AT3G46710	0
AT3G46720	3
AT3G46730	0
AT3G46740	2779.50
AT3G46750	0
AT3G46760	0
AT3G46770	39
AT3G46780	11763.50
AT3G46790	262
AT3G46800	0
AT3G46810	0
AT3G46820	504.50
AT3G46830	725.50
AT3G46840	0
AT3G46850	0
AT3G46860	0
AT3G46870	219.50
AT3G46875	0
AT3G46880	8
AT3G46890	3
AT3G46900	89
AT3G46901	0
AT3G46904	0
AT3G46910	0
AT3G46920	202
AT3G46930	196
AT3G46940	366
AT3G46950	58
AT3G46960	398.33
AT3G46970	5627.75
AT3G46980	639.50
AT3G46990	87
AT3G47000	707.50
AT3G47010	346
AT3G47020	0
AT3G47030	13
AT3G47040	11
AT3G47050	22
AT3G47060	459.83
AT3G47070	3260.00
AT3G47080	799
AT3G47090	284
AT3G47100	1
AT3G47110	10
AT3G47120	127
AT3G47130	0
AT3G47140	0
AT3G47150	0
AT3G47160	426.50
AT3G47170	0
AT3G47180	4
AT3G47190	0
AT3G47200	0
AT3G47210	2
AT3G47220	4
AT3G47250	3661.75
AT3G47290	885.33
AT3G47295	214.25
AT3G47300	191
AT3G47340	227
AT3G47341	0
AT3G47342	28
AT3G47347	18.50
AT3G47348	172
AT3G47350	899.50
AT3G47360	127.50
AT3G47370	1750
AT3G47380	156
AT3G47390	458.33
AT3G47400	24
AT3G47410	0
AT3G47420	1116.33
AT3G47430	742.33
AT3G47440	24.33
AT3G47450	935.33
AT3G47460	189.50
AT3G47470	59745.02
AT3G47480	1535
AT3G47490	619.50
AT3G47500	691.50
AT3G47510	111.50
AT3G47520	2725
AT3G47530	146.50
AT3G47540	341.50
AT3G47543	0
AT3G47550	1036.50
AT3G47560	471.75
AT3G47570	420
AT3G47580	116
AT3G47590	202
AT3G47600	167
AT3G47610	407.50
AT3G47620	1059.50
AT3G47630	145.00
AT3G47640	231.50
AT3G47650	4174.10
AT3G47660	9.50
AT3G47670	561.83
AT3G47675	88.50
AT3G47680	330.00
AT3G47690	121
AT3G47700	223.50
AT3G47710	0
AT3G47720	6
AT3G47730	671.50
AT3G47740	0
AT3G47750	86
AT3G47760	0
AT3G47770	0
AT3G47780	395.50
AT3G47790	1
AT3G47800	2612.83
AT3G47810	2225.17
AT3G47820	351.50
AT3G47830	40
AT3G47833	496.17
AT3G47836	182
AT3G47840	27
AT3G47850	313.50
AT3G47860	1695.50
AT3G47870	0
AT3G47890	609.92
AT3G47910	1030.75
AT3G47920	0
AT3G47930	666
AT3G47940	91.50
AT3G47950	65.50
AT3G47960	2817.50
AT3G47965	110.10
AT3G47980	17
AT3G47990	502.50
AT3G48000	4371.75
AT3G48010	4.50
AT3G48020	73.50
AT3G48030	340.50
AT3G48040	181
AT3G48050	1453.00
AT3G48057	1
AT3G48060	625.75
AT3G48070	721.50
AT3G48080	451
AT3G48090	2072.83
AT3G48100	271.83
AT3G48110	1725.50
AT3G48115	319.50
AT3G48120	157
AT3G48131	0
AT3G48140	7076.08
AT3G48150	96.33
AT3G48160	57.50
AT3G48170	1523.50
AT3G48180	2
AT3G48185	47
AT3G48190	414
AT3G48195	479.50
AT3G48200	2394
AT3G48201	0
AT3G48205	0
AT3G48208	0
AT3G48209	0
AT3G48210	191
AT3G48220	0
AT3G48230	1
AT3G48231	0
AT3G48237	0
AT3G48240	33
AT3G48250	123
AT3G48260	6
AT3G48270	0.50
AT3G48275	0
AT3G48280	56
AT3G48290	24
AT3G48298	0.50
AT3G48300	5.50
AT3G48310	913
AT3G48320	703.33
AT3G48330	429.83
AT3G48340	1
AT3G48344	0
AT3G48346	0
AT3G48350	398
AT3G48360	836
AT3G48380	563.83
AT3G48390	37
AT3G48400	2
AT3G48410	107.50
AT3G48420	3236.67
AT3G48425	104.50
AT3G48430	318.50
AT3G48440	230.50
AT3G48450	13
AT3G48460	549.50
AT3G48470	122
AT3G48480	18
AT3G48490	73
